frame,dt,speedKmh,throttleRaw,throttleSmoothed,vehicleSpeedFeedbackKmh,engineRpmFeedback,currentGear,targetGear,requestsShift,lastShiftDirection,timeSinceLastShiftS,kickdownActive,throttleDeltaHistory,engineRpm,upshiftSpeed,downshiftSpeed,twinState,clutchPressure
3118,0.016000,195.585,1.0000,1.0000,195.585,4711.7,6,6,0,1,11.6800,1,0.0000,5107.0,265.000,187.000,3,1.0000
3119,0.016000,195.595,1.0000,1.0000,195.595,4711.9,6,6,0,1,11.6960,1,0.0000,5107.3,265.000,187.000,3,1.0000
3120,0.016000,195.605,1.0000,1.0000,195.605,4712.1,6,6,0,1,11.7120,1,0.0000,5107.5,265.000,187.000,3,1.0000
3121,0.016000,195.615,1.0000,1.0000,195.615,4712.3,6,6,0,1,11.7280,1,0.0000,5107.8,265.000,187.000,3,1.0000
3122,0.016000,195.625,1.0000,1.0000,195.625,4712.5,6,6,0,1,11.7440,1,0.0000,5108.0,265.000,187.000,3,1.0000
3123,0.016000,195.634,1.0000,1.0000,195.634,4712.7,6,6,0,1,11.7600,1,0.0000,5108.3,265.000,187.000,3,1.0000
3124,0.016000,195.644,1.0000,1.0000,195.644,4712.9,6,6,0,1,11.7760,1,0.0000,5108.5,265.000,187.000,3,1.0000
3125,0.016000,195.654,1.0000,1.0000,195.654,4713.1,6,6,0,1,11.7920,1,0.0000,5108.8,265.000,187.000,3,1.0000
3126,0.016000,195.664,1.0000,1.0000,195.664,4713.3,6,6,0,1,11.8080,1,0.0000,5109.0,265.000,187.000,3,1.0000
3127,0.016000,195.674,1.0000,1.0000,195.674,4713.5,6,6,0,1,11.8240,1,0.0000,5109.3,265.000,187.000,3,1.0000
3128,0.016000,195.683,1.0000,1.0000,195.683,4713.7,6,6,0,1,11.8400,1,0.0000,5109.6,265.000,187.000,3,1.0000
3129,0.016000,195.693,1.0000,1.0000,195.693,4713.9,6,6,0,1,11.8560,1,0.0000,5109.8,265.000,187.000,3,1.0000
3130,0.016000,195.703,1.0000,1.0000,195.703,4714.1,6,6,0,1,11.8720,1,0.0000,5110.1,265.000,187.000,3,1.0000
3131,0.016000,195.712,1.0000,1.0000,195.712,4714.2,6,6,0,1,11.8880,1,0.0000,5110.3,265.000,187.000,3,1.0000
3132,0.016000,195.722,1.0000,1.0000,195.722,4714.4,6,6,0,1,11.9040,1,0.0000,5110.6,265.000,187.000,3,1.0000
3133,0.016000,195.732,1.0000,1.0000,195.732,4714.6,6,6,0,1,11.9200,1,0.0000,5110.8,265.000,187.000,3,1.0000
3134,0.016000,195.742,1.0000,1.0000,195.742,4714.8,6,6,0,1,11.9360,1,0.0000,5111.1,265.000,187.000,3,1.0000
3135,0.016000,195.751,1.0000,1.0000,195.751,4715.0,6,6,0,1,11.9520,1,0.0000,5111.3,265.000,187.000,3,1.0000
3136,0.016000,195.761,1.0000,1.0000,195.761,4715.2,6,6,0,1,11.9680,1,0.0000,5111.6,265.000,187.000,3,1.0000
3137,0.016000,195.771,1.0000,1.0000,195.771,4715.4,6,6,0,1,11.9840,1,0.0000,5111.8,265.000,187.000,3,1.0000
3138,0.016000,195.780,1.0000,1.0000,195.780,4715.6,6,6,0,1,12.0000,1,0.0000,5112.1,265.000,187.000,3,1.0000
3139,0.016000,195.790,1.0000,1.0000,195.790,4715.8,6,6,0,1,12.0160,1,0.0000,5112.3,265.000,187.000,3,1.0000
3140,0.016000,195.799,1.0000,1.0000,195.799,4716.0,6,6,0,1,12.0320,1,0.0000,5112.6,265.000,187.000,3,1.0000
3141,0.016000,195.809,1.0000,1.0000,195.809,4716.2,6,6,0,1,12.0480,1,0.0000,5112.8,265.000,187.000,3,1.0000
3142,0.016000,195.819,1.0000,1.0000,195.819,4716.4,6,6,0,1,12.0640,1,0.0000,5113.1,265.000,187.000,3,1.0000
3143,0.016000,195.828,1.0000,1.0000,195.828,4716.6,6,6,0,1,12.0800,1,0.0000,5113.3,265.000,187.000,3,1.0000
3144,0.016000,195.838,1.0000,1.0000,195.838,4716.8,6,6,0,1,12.0960,1,0.0000,5113.6,265.000,187.000,3,1.0000
3145,0.016000,195.847,1.0000,1.0000,195.847,4716.9,6,6,0,1,12.1120,1,0.0000,5113.8,265.000,187.000,3,1.0000
3146,0.016000,195.857,1.0000,1.0000,195.857,4717.1,6,6,0,1,12.1280,1,0.0000,5114.1,265.000,187.000,3,1.0000
3147,0.016000,195.866,1.0000,1.0000,195.866,4717.3,6,6,0,1,12.1440,1,0.0000,5114.3,265.000,187.000,3,1.0000
3148,0.016000,195.876,1.0000,1.0000,195.876,4717.5,6,6,0,1,12.1600,1,0.0000,5114.6,265.000,187.000,3,1.0000
3149,0.016000,195.886,1.0000,1.0000,195.886,4717.7,6,6,0,1,12.1760,1,0.0000,5114.8,265.000,187.000,3,1.0000
3150,0.016000,195.895,1.0000,1.0000,195.895,4717.9,6,6,0,1,12.1920,1,0.0000,5115.1,265.000,187.000,3,1.0000
3151,0.016000,195.905,1.0000,1.0000,195.905,4718.1,6,6,0,1,12.2080,1,0.0000,5115.3,265.000,187.000,3,1.0000
3152,0.016000,195.914,1.0000,1.0000,195.914,4718.3,6,6,0,1,12.2240,1,0.0000,5115.6,265.000,187.000,3,1.0000
3153,0.016000,195.923,1.0000,1.0000,195.923,4718.5,6,6,0,1,12.2400,1,0.0000,5115.8,265.000,187.000,3,1.0000
3154,0.016000,195.933,1.0000,1.0000,195.933,4718.7,6,6,0,1,12.2560,1,0.0000,5116.1,265.000,187.000,3,1.0000
3155,0.016000,195.942,1.0000,1.0000,195.942,4718.8,6,6,0,1,12.2720,1,0.0000,5116.3,265.000,187.000,3,1.0000
3156,0.016000,195.952,1.0000,1.0000,195.952,4719.0,6,6,0,1,12.2880,1,0.0000,5116.6,265.000,187.000,3,1.0000
3157,0.016000,195.961,1.0000,1.0000,195.961,4719.2,6,6,0,1,12.3040,1,0.0000,5116.8,265.000,187.000,3,1.0000
3158,0.016000,195.971,1.0000,1.0000,195.971,4719.4,6,6,0,1,12.3200,1,0.0000,5117.1,265.000,187.000,3,1.0000
3159,0.016000,195.980,1.0000,1.0000,195.980,4719.6,6,6,0,1,12.3360,1,0.0000,5117.3,265.000,187.000,3,1.0000
3160,0.016000,195.989,1.0000,1.0000,195.989,4719.8,6,6,0,1,12.3520,1,0.0000,5117.6,265.000,187.000,3,1.0000
3161,0.016000,195.999,1.0000,1.0000,195.999,4720.0,6,6,0,1,12.3680,1,0.0000,5117.8,265.000,187.000,3,1.0000
3162,0.016000,196.008,1.0000,1.0000,196.008,4720.2,6,6,0,1,12.3840,1,0.0000,5118.0,265.000,187.000,3,1.0000
3163,0.016000,196.018,1.0000,1.0000,196.018,4720.4,6,6,0,1,12.4000,1,0.0000,5118.3,265.000,187.000,3,1.0000
3164,0.016000,196.027,1.0000,1.0000,196.027,4720.5,6,6,0,1,12.4160,1,0.0000,5118.5,265.000,187.000,3,1.0000
3165,0.016000,196.036,1.0000,1.0000,196.036,4720.7,6,6,0,1,12.4320,1,0.0000,5118.8,265.000,187.000,3,1.0000
3166,0.016000,196.046,1.0000,1.0000,196.046,4720.9,6,6,0,1,12.4480,1,0.0000,5119.0,265.000,187.000,3,1.0000
3167,0.016000,196.055,1.0000,1.0000,196.055,4721.1,6,6,0,1,12.4640,1,0.0000,5119.3,265.000,187.000,3,1.0000
3168,0.016000,196.064,1.0000,1.0000,196.064,4721.3,6,6,0,1,12.4800,1,0.0000,5119.5,265.000,187.000,3,1.0000
3169,0.016000,196.074,1.0000,1.0000,196.074,4721.5,6,6,0,1,12.4960,1,0.0000,5119.7,265.000,187.000,3,1.0000
3170,0.016000,196.083,1.0000,1.0000,196.083,4721.7,6,6,0,1,12.5120,1,0.0000,5120.0,265.000,187.000,3,1.0000
3171,0.016000,196.092,1.0000,1.0000,196.092,4721.8,6,6,0,1,12.5280,1,0.0000,5120.2,265.000,187.000,3,1.0000
3172,0.016000,196.101,1.0000,1.0000,196.101,4722.0,6,6,0,1,12.5440,1,0.0000,5120.5,265.000,187.000,3,1.0000
3173,0.016000,196.111,1.0000,1.0000,196.111,4722.2,6,6,0,1,12.5600,1,0.0000,5120.7,265.000,187.000,3,1.0000
3174,0.016000,196.120,1.0000,1.0000,196.120,4722.4,6,6,0,1,12.5760,1,0.0000,5121.0,265.000,187.000,3,1.0000
3175,0.016000,196.129,1.0000,1.0000,196.129,4722.6,6,6,0,1,12.5920,1,0.0000,5121.2,265.000,187.000,3,1.0000
3176,0.016000,196.138,1.0000,1.0000,196.138,4722.8,6,6,0,1,12.6080,1,0.0000,5121.4,265.000,187.000,3,1.0000
3177,0.016000,196.148,1.0000,1.0000,196.148,4723.0,6,6,0,1,12.6240,1,0.0000,5121.7,265.000,187.000,3,1.0000
3178,0.016000,196.157,1.0000,1.0000,196.157,4723.1,6,6,0,1,12.6400,1,0.0000,5121.9,265.000,187.000,3,1.0000
3179,0.016000,196.166,1.0000,1.0000,196.166,4723.3,6,6,0,1,12.6560,1,0.0000,5122.2,265.000,187.000,3,1.0000
3180,0.016000,196.175,1.0000,1.0000,196.175,4723.5,6,6,0,1,12.6720,1,0.0000,5122.4,265.000,187.000,3,1.0000
3181,0.016000,196.184,1.0000,1.0000,196.184,4723.7,6,6,0,1,12.6880,1,0.0000,5122.6,265.000,187.000,3,1.0000
3182,0.016000,196.194,1.0000,1.0000,196.194,4723.9,6,6,0,1,12.7040,1,0.0000,5122.9,265.000,187.000,3,1.0000
3183,0.016000,196.203,1.0000,1.0000,196.203,4724.1,6,6,0,1,12.7200,1,0.0000,5123.1,265.000,187.000,3,1.0000
3184,0.016000,196.212,1.0000,1.0000,196.212,4724.2,6,6,0,1,12.7360,1,0.0000,5123.4,265.000,187.000,3,1.0000
3185,0.016000,196.221,1.0000,1.0000,196.221,4724.4,6,6,0,1,12.7520,1,0.0000,5123.6,265.000,187.000,3,1.0000
3186,0.016000,196.230,1.0000,1.0000,196.230,4724.6,6,6,0,1,12.7680,1,0.0000,5123.8,265.000,187.000,3,1.0000
3187,0.016000,196.239,1.0000,1.0000,196.239,4724.8,6,6,0,1,12.7840,1,0.0000,5124.1,265.000,187.000,3,1.0000
3188,0.016000,196.248,1.0000,1.0000,196.248,4725.0,6,6,0,1,12.8000,1,0.0000,5124.3,265.000,187.000,3,1.0000
3189,0.016000,196.257,1.0000,1.0000,196.257,4725.1,6,6,0,1,12.8160,1,0.0000,5124.5,265.000,187.000,3,1.0000
3190,0.016000,196.266,1.0000,1.0000,196.266,4725.3,6,6,0,1,12.8320,1,0.0000,5124.8,265.000,187.000,3,1.0000
3191,0.016000,196.275,1.0000,1.0000,196.275,4725.5,6,6,0,1,12.8480,1,0.0000,5125.0,265.000,187.000,3,1.0000
3192,0.016000,196.285,1.0000,1.0000,196.285,4725.7,6,6,0,1,12.8640,1,0.0000,5125.3,265.000,187.000,3,1.0000
3193,0.016000,196.294,1.0000,1.0000,196.294,4725.9,6,6,0,1,12.8800,1,0.0000,5125.5,265.000,187.000,3,1.0000
3194,0.016000,196.303,1.0000,1.0000,196.303,4726.1,6,6,0,1,12.8960,1,0.0000,5125.7,265.000,187.000,3,1.0000
3195,0.016000,196.312,1.0000,1.0000,196.312,4726.2,6,6,0,1,12.9120,1,0.0000,5126.0,265.000,187.000,3,1.0000
3196,0.016000,196.321,1.0000,1.0000,196.321,4726.4,6,6,0,1,12.9280,1,0.0000,5126.2,265.000,187.000,3,1.0000
3197,0.016000,196.330,1.0000,1.0000,196.330,4726.6,6,6,0,1,12.9440,1,0.0000,5126.4,265.000,187.000,3,1.0000
3198,0.016000,196.339,1.0000,1.0000,196.339,4726.8,6,6,0,1,12.9600,1,0.0000,5126.7,265.000,187.000,3,1.0000
3199,0.016000,196.348,1.0000,1.0000,196.348,4727.0,6,6,0,1,12.9760,1,0.0000,5126.9,265.000,187.000,3,1.0000
3200,0.016000,196.357,1.0000,1.0000,196.357,4727.1,6,6,0,1,12.9920,1,0.0000,5127.1,265.000,187.000,3,1.0000
3201,0.016000,196.366,1.0000,1.0000,196.366,4727.3,6,6,0,1,13.0080,1,0.0000,5127.4,265.000,187.000,3,1.0000
3202,0.016000,196.374,1.0000,1.0000,196.374,4727.5,6,6,0,1,13.0240,1,0.0000,5127.6,265.000,187.000,3,1.0000
3203,0.016000,196.383,1.0000,1.0000,196.383,4727.7,6,6,0,1,13.0400,1,0.0000,5127.8,265.000,187.000,3,1.0000
3204,0.016000,196.392,1.0000,1.0000,196.392,4727.8,6,6,0,1,13.0560,1,0.0000,5128.1,265.000,187.000,3,1.0000
3205,0.016000,196.401,1.0000,1.0000,196.401,4728.0,6,6,0,1,13.0720,1,0.0000,5128.3,265.000,187.000,3,1.0000
3206,0.016000,196.410,1.0000,1.0000,196.410,4728.2,6,6,0,1,13.0880,1,0.0000,5128.5,265.000,187.000,3,1.0000
3207,0.016000,196.419,1.0000,1.0000,196.419,4728.4,6,6,0,1,13.1040,1,0.0000,5128.8,265.000,187.000,3,1.0000
3208,0.016000,196.428,1.0000,1.0000,196.428,4728.6,6,6,0,1,13.1200,1,0.0000,5129.0,265.000,187.000,3,1.0000
3209,0.016000,196.437,1.0000,1.0000,196.437,4728.7,6,6,0,1,13.1360,1,0.0000,5129.2,265.000,187.000,3,1.0000
3210,0.016000,196.446,1.0000,1.0000,196.446,4728.9,6,6,0,1,13.1520,1,0.0000,5129.5,265.000,187.000,3,1.0000
3211,0.016000,196.455,1.0000,1.0000,196.455,4729.1,6,6,0,1,13.1680,1,0.0000,5129.7,265.000,187.000,3,1.0000
3212,0.016000,196.463,1.0000,1.0000,196.463,4729.3,6,6,0,1,13.1840,1,0.0000,5129.9,265.000,187.000,3,1.0000
3213,0.016000,196.472,1.0000,1.0000,196.472,4729.4,6,6,0,1,13.2000,1,0.0000,5130.2,265.000,187.000,3,1.0000
3214,0.016000,196.481,1.0000,1.0000,196.481,4729.6,6,6,0,1,13.2160,1,0.0000,5130.4,265.000,187.000,3,1.0000
3215,0.016000,196.490,1.0000,1.0000,196.490,4729.8,6,6,0,1,13.2320,1,0.0000,5130.6,265.000,187.000,3,1.0000
3216,0.016000,196.499,1.0000,1.0000,196.499,4730.0,6,6,0,1,13.2480,1,0.0000,5130.8,265.000,187.000,3,1.0000
3217,0.016000,196.508,1.0000,1.0000,196.508,4730.2,6,6,0,1,13.2640,1,0.0000,5131.1,265.000,187.000,3,1.0000
3218,0.016000,196.516,1.0000,1.0000,196.516,4730.3,6,6,0,1,13.2800,1,0.0000,5131.3,265.000,187.000,3,1.0000
3219,0.016000,196.525,1.0000,1.0000,196.525,4730.5,6,6,0,1,13.2960,1,0.0000,5131.5,265.000,187.000,3,1.0000
3220,0.016000,196.534,1.0000,1.0000,196.534,4730.7,6,6,0,1,13.3120,1,0.0000,5131.8,265.000,187.000,3,1.0000
3221,0.016000,196.543,1.0000,1.0000,196.543,4730.9,6,6,0,1,13.3280,1,0.0000,5132.0,265.000,187.000,3,1.0000
3222,0.016000,196.551,1.0000,1.0000,196.551,4731.0,6,6,0,1,13.3440,1,0.0000,5132.2,265.000,187.000,3,1.0000
3223,0.016000,196.560,1.0000,1.0000,196.560,4731.2,6,6,0,1,13.3600,1,0.0000,5132.4,265.000,187.000,3,1.0000
3224,0.016000,196.569,1.0000,1.0000,196.569,4731.4,6,6,0,1,13.3760,1,0.0000,5132.7,265.000,187.000,3,1.0000
3225,0.016000,196.577,1.0000,1.0000,196.577,4731.5,6,6,0,1,13.3920,1,0.0000,5132.9,265.000,187.000,3,1.0000
3226,0.016000,196.586,1.0000,1.0000,196.586,4731.7,6,6,0,1,13.4080,1,0.0000,5133.1,265.000,187.000,3,1.0000
3227,0.016000,196.595,1.0000,1.0000,196.595,4731.9,6,6,0,1,13.4240,1,0.0000,5133.4,265.000,187.000,3,1.0000
3228,0.016000,196.604,1.0000,1.0000,196.604,4732.1,6,6,0,1,13.4400,1,0.0000,5133.6,265.000,187.000,3,1.0000
3229,0.016000,196.612,1.0000,1.0000,196.612,4732.2,6,6,0,1,13.4560,1,0.0000,5133.8,265.000,187.000,3,1.0000
3230,0.016000,196.621,1.0000,1.0000,196.621,4732.4,6,6,0,1,13.4720,1,0.0000,5134.0,265.000,187.000,3,1.0000
3231,0.016000,196.630,1.0000,1.0000,196.630,4732.6,6,6,0,1,13.4880,1,0.0000,5134.3,265.000,187.000,3,1.0000
3232,0.016000,196.638,1.0000,1.0000,196.638,4732.8,6,6,0,1,13.5040,1,0.0000,5134.5,265.000,187.000,3,1.0000
3233,0.016000,196.647,1.0000,1.0000,196.647,4732.9,6,6,0,1,13.5200,1,0.0000,5134.7,265.000,187.000,3,1.0000
3234,0.016000,196.655,1.0000,1.0000,196.655,4733.1,6,6,0,1,13.5360,1,0.0000,5134.9,265.000,187.000,3,1.0000
3235,0.016000,196.664,1.0000,1.0000,196.664,4733.3,6,6,0,1,13.5520,1,0.0000,5135.2,265.000,187.000,3,1.0000
3236,0.016000,196.673,1.0000,1.0000,196.673,4733.5,6,6,0,1,13.5680,1,0.0000,5135.4,265.000,187.000,3,1.0000
3237,0.016000,196.681,1.0000,1.0000,196.681,4733.6,6,6,0,1,13.5840,1,0.0000,5135.6,265.000,187.000,3,1.0000
3238,0.016000,196.690,1.0000,1.0000,196.690,4733.8,6,6,0,1,13.6000,1,0.0000,5135.8,265.000,187.000,3,1.0000
3239,0.016000,196.698,1.0000,1.0000,196.698,4734.0,6,6,0,1,13.6160,1,0.0000,5136.1,265.000,187.000,3,1.0000
3240,0.016000,196.707,1.0000,1.0000,196.707,4734.1,6,6,0,1,13.6320,1,0.0000,5136.3,265.000,187.000,3,1.0000
3241,0.016000,196.716,1.0000,1.0000,196.716,4734.3,6,6,0,1,13.6480,1,0.0000,5136.5,265.000,187.000,3,1.0000
3242,0.016000,196.724,1.0000,1.0000,196.724,4734.5,6,6,0,1,13.6640,1,0.0000,5136.7,265.000,187.000,3,1.0000
3243,0.016000,196.733,1.0000,1.0000,196.733,4734.7,6,6,0,1,13.6800,1,0.0000,5137.0,265.000,187.000,3,1.0000
3244,0.016000,196.741,1.0000,1.0000,196.741,4734.8,6,6,0,1,13.6960,1,0.0000,5137.2,265.000,187.000,3,1.0000
3245,0.016000,196.750,1.0000,1.0000,196.750,4735.0,6,6,0,1,13.7120,1,0.0000,5137.4,265.000,187.000,3,1.0000
3246,0.016000,196.758,1.0000,1.0000,196.758,4735.2,6,6,0,1,13.7280,1,0.0000,5137.6,265.000,187.000,3,1.0000
3247,0.016000,196.767,1.0000,1.0000,196.767,4735.3,6,6,0,1,13.7440,1,0.0000,5137.8,265.000,187.000,3,1.0000
3248,0.016000,196.775,1.0000,1.0000,196.775,4735.5,6,6,0,1,13.7600,1,0.0000,5138.1,265.000,187.000,3,1.0000
3249,0.016000,196.784,1.0000,1.0000,196.784,4735.7,6,6,0,1,13.7760,1,0.0000,5138.3,265.000,187.000,3,1.0000
3250,0.016000,196.792,1.0000,1.0000,196.792,4735.8,6,6,0,1,13.7920,1,0.0000,5138.5,265.000,187.000,3,1.0000
3251,0.016000,196.801,1.0000,1.0000,196.801,4736.0,6,6,0,1,13.8080,1,0.0000,5138.7,265.000,187.000,3,1.0000
3252,0.016000,196.809,1.0000,1.0000,196.809,4736.2,6,6,0,1,13.8240,1,0.0000,5138.9,265.000,187.000,3,1.0000
3253,0.016000,196.817,1.0000,1.0000,196.817,4736.3,6,6,0,1,13.8400,1,0.0000,5139.2,265.000,187.000,3,1.0000
3254,0.016000,196.826,1.0000,1.0000,196.826,4736.5,6,6,0,1,13.8560,1,0.0000,5139.4,265.000,187.000,3,1.0000
3255,0.016000,196.834,1.0000,1.0000,196.834,4736.7,6,6,0,1,13.8720,1,0.0000,5139.6,265.000,187.000,3,1.0000
3256,0.016000,196.843,1.0000,1.0000,196.843,4736.9,6,6,0,1,13.8880,1,0.0000,5139.8,265.000,187.000,3,1.0000
3257,0.016000,196.851,1.0000,1.0000,196.851,4737.0,6,6,0,1,13.9040,1,0.0000,5140.0,265.000,187.000,3,1.0000
3258,0.016000,196.859,1.0000,1.0000,196.859,4737.2,6,6,0,1,13.9200,1,0.0000,5140.3,265.000,187.000,3,1.0000
3259,0.016000,196.868,1.0000,1.0000,196.868,4737.4,6,6,0,1,13.9360,1,0.0000,5140.5,265.000,187.000,3,1.0000
3260,0.016000,196.876,1.0000,1.0000,196.876,4737.5,6,6,0,1,13.9520,1,0.0000,5140.7,265.000,187.000,3,1.0000
3261,0.016000,196.884,1.0000,1.0000,196.884,4737.7,6,6,0,1,13.9680,1,0.0000,5140.9,265.000,187.000,3,1.0000
3262,0.016000,196.893,1.0000,1.0000,196.893,4737.9,6,6,0,1,13.9840,1,0.0000,5141.1,265.000,187.000,3,1.0000
3263,0.016000,196.901,1.0000,1.0000,196.901,4738.0,6,6,0,1,14.0000,1,0.0000,5141.4,265.000,187.000,3,1.0000
3264,0.016000,196.910,1.0000,1.0000,196.910,4738.2,6,6,0,1,14.0160,1,0.0000,5141.6,265.000,187.000,3,1.0000
3265,0.016000,196.918,1.0000,1.0000,196.918,4738.4,6,6,0,1,14.0320,1,0.0000,5141.8,265.000,187.000,3,1.0000
3266,0.016000,196.926,1.0000,1.0000,196.926,4738.5,6,6,0,1,14.0480,1,0.0000,5142.0,265.000,187.000,3,1.0000
3267,0.016000,196.934,1.0000,1.0000,196.934,4738.7,6,6,0,1,14.0640,1,0.0000,5142.2,265.000,187.000,3,1.0000
3268,0.016000,196.943,1.0000,1.0000,196.943,4738.9,6,6,0,1,14.0800,1,0.0000,5142.4,265.000,187.000,3,1.0000
3269,0.016000,196.951,1.0000,1.0000,196.951,4739.0,6,6,0,1,14.0960,1,0.0000,5142.7,265.000,187.000,3,1.0000
3270,0.016000,196.959,1.0000,1.0000,196.959,4739.2,6,6,0,1,14.1120,1,0.0000,5142.9,265.000,187.000,3,1.0000
3271,0.016000,196.968,1.0000,1.0000,196.968,4739.4,6,6,0,1,14.1280,1,0.0000,5143.1,265.000,187.000,3,1.0000
3272,0.016000,196.976,1.0000,1.0000,196.976,4739.5,6,6,0,1,14.1440,1,0.0000,5143.3,265.000,187.000,3,1.0000
3273,0.016000,196.984,1.0000,1.0000,196.984,4739.7,6,6,0,1,14.1600,1,0.0000,5143.5,265.000,187.000,3,1.0000
3274,0.016000,196.992,1.0000,1.0000,196.992,4739.8,6,6,0,1,14.1760,1,0.0000,5143.7,265.000,187.000,3,1.0000
3275,0.016000,197.000,1.0000,1.0000,197.000,4740.0,6,6,0,1,14.1920,1,0.0000,5143.9,265.000,187.000,3,1.0000
3276,0.016000,197.009,1.0000,1.0000,197.009,4740.2,6,6,0,1,14.2080,1,0.0000,5144.2,265.000,187.000,3,1.0000
3277,0.016000,197.017,1.0000,1.0000,197.017,4740.3,6,6,0,1,14.2240,1,0.0000,5144.4,265.000,187.000,3,1.0000
3278,0.016000,197.025,1.0000,1.0000,197.025,4740.5,6,6,0,1,14.2400,1,0.0000,5144.6,265.000,187.000,3,1.0000
3279,0.016000,197.033,1.0000,1.0000,197.033,4740.7,6,6,0,1,14.2560,1,0.0000,5144.8,265.000,187.000,3,1.0000
3280,0.016000,197.041,1.0000,1.0000,197.041,4740.8,6,6,0,1,14.2720,1,0.0000,5145.0,265.000,187.000,3,1.0000
3281,0.016000,197.050,1.0000,1.0000,197.050,4741.0,6,6,0,1,14.2880,1,0.0000,5145.2,265.000,187.000,3,1.0000
3282,0.016000,197.058,1.0000,1.0000,197.058,4741.2,6,6,0,1,14.3040,1,0.0000,5145.4,265.000,187.000,3,1.0000
3283,0.016000,197.066,1.0000,1.0000,197.066,4741.3,6,6,0,1,14.3200,1,0.0000,5145.7,265.000,187.000,3,1.0000
3284,0.016000,197.074,1.0000,1.0000,197.074,4741.5,6,6,0,1,14.3360,1,0.0000,5145.9,265.000,187.000,3,1.0000
3285,0.016000,197.082,1.0000,1.0000,197.082,4741.6,6,6,0,1,14.3520,1,0.0000,5146.1,265.000,187.000,3,1.0000
3286,0.016000,197.090,1.0000,1.0000,197.090,4741.8,6,6,0,1,14.3680,1,0.0000,5146.3,265.000,187.000,3,1.0000
3287,0.016000,197.098,1.0000,1.0000,197.098,4742.0,6,6,0,1,14.3840,1,0.0000,5146.5,265.000,187.000,3,1.0000
3288,0.016000,197.106,1.0000,1.0000,197.106,4742.1,6,6,0,1,14.4000,1,0.0000,5146.7,265.000,187.000,3,1.0000
3289,0.016000,197.115,1.0000,1.0000,197.115,4742.3,6,6,0,1,14.4160,1,0.0000,5146.9,265.000,187.000,3,1.0000
3290,0.016000,197.123,1.0000,1.0000,197.123,4742.5,6,6,0,1,14.4320,1,0.0000,5147.1,265.000,187.000,3,1.0000
3291,0.016000,197.131,1.0000,1.0000,197.131,4742.6,6,6,0,1,14.4480,1,0.0000,5147.3,265.000,187.000,3,1.0000
3292,0.016000,197.139,1.0000,1.0000,197.139,4742.8,6,6,0,1,14.4640,1,0.0000,5147.6,265.000,187.000,3,1.0000
3293,0.016000,197.147,1.0000,1.0000,197.147,4742.9,6,6,0,1,14.4800,1,0.0000,5147.8,265.000,187.000,3,1.0000
3294,0.016000,197.155,1.0000,1.0000,197.155,4743.1,6,6,0,1,14.4960,1,0.0000,5148.0,265.000,187.000,3,1.0000
3295,0.016000,197.163,1.0000,1.0000,197.163,4743.3,6,6,0,1,14.5120,1,0.0000,5148.2,265.000,187.000,3,1.0000
3296,0.016000,197.171,1.0000,1.0000,197.171,4743.4,6,6,0,1,14.5280,1,0.0000,5148.4,265.000,187.000,3,1.0000
3297,0.016000,197.179,1.0000,1.0000,197.179,4743.6,6,6,0,1,14.5440,1,0.0000,5148.6,265.000,187.000,3,1.0000
3298,0.016000,197.187,1.0000,1.0000,197.187,4743.7,6,6,0,1,14.5600,1,0.0000,5148.8,265.000,187.000,3,1.0000
3299,0.016000,197.195,1.0000,1.0000,197.195,4743.9,6,6,0,1,14.5760,1,0.0000,5149.0,265.000,187.000,3,1.0000
3300,0.016000,197.203,1.0000,1.0000,197.203,4744.1,6,6,0,1,14.5920,1,0.0000,5149.2,265.000,187.000,3,1.0000
3301,0.016000,197.211,1.0000,1.0000,197.211,4744.2,6,6,0,1,14.6080,1,0.0000,5149.4,265.000,187.000,3,1.0000
3302,0.016000,197.219,1.0000,1.0000,197.219,4744.4,6,6,0,1,14.6240,1,0.0000,5149.7,265.000,187.000,3,1.0000
3303,0.016000,197.227,1.0000,1.0000,197.227,4744.5,6,6,0,1,14.6400,1,0.0000,5149.9,265.000,187.000,3,1.0000
3304,0.016000,197.235,1.0000,1.0000,197.235,4744.7,6,6,0,1,14.6560,1,0.0000,5150.1,265.000,187.000,3,1.0000
3305,0.016000,197.243,1.0000,1.0000,197.243,4744.9,6,6,0,1,14.6720,1,0.0000,5150.3,265.000,187.000,3,1.0000
3306,0.016000,197.251,1.0000,1.0000,197.251,4745.0,6,6,0,1,14.6880,1,0.0000,5150.5,265.000,187.000,3,1.0000
3307,0.016000,197.258,1.0000,1.0000,197.258,4745.2,6,6,0,1,14.7040,1,0.0000,5150.7,265.000,187.000,3,1.0000
3308,0.016000,197.266,1.0000,1.0000,197.266,4745.3,6,6,0,1,14.7200,1,0.0000,5150.9,265.000,187.000,3,1.0000
3309,0.016000,197.274,1.0000,1.0000,197.274,4745.5,6,6,0,1,14.7360,1,0.0000,5151.1,265.000,187.000,3,1.0000
3310,0.016000,197.282,1.0000,1.0000,197.282,4745.6,6,6,0,1,14.7520,1,0.0000,5151.3,265.000,187.000,3,1.0000
3311,0.016000,197.290,1.0000,1.0000,197.290,4745.8,6,6,0,1,14.7680,1,0.0000,5151.5,265.000,187.000,3,1.0000
3312,0.016000,197.298,1.0000,1.0000,197.298,4746.0,6,6,0,1,14.7840,1,0.0000,5151.7,265.000,187.000,3,1.0000
